Date,Age,Gender,Comorbidities?,Vaccination,Designation,How many hours of work per week in the current situation?,Years of service?,Patients per ICU nurse,Adequate PPE provided?,Was mental health support available?,Received Covid 19 specific training?,Tested for Covid 19?,"If tested , were you positive for Covid 19?",Living with family while working with covid 19 patients?,Personal Burnout [How often are you physically exhausted?],Score,Personal Burnout [How often are you emotionally exhausted?],Score,Personal Burnout [How often do you think: â€œI canâ€™t take it anymore?],Score,Personal Burnout [How often do you feel weak and susceptible to illness?],Score,Personal Burnout [How often do you feel worn out (extremely tired)?],Score,Domain 1,Work-related Burnout [Are you exhausted in the morning at the thought of another day at work?],Score,Work-related Burnout [Do you feel that every working hour is tiring for you?],Score,Work-related Burnout [Do you have enough energy for family and friends during leisure time?],Score,Work-related Burnout [Do you feel that your work is emotionally exhausting?],Score,Work-related Burnout [Does your work frustrate you?],Score,Work-related Burnout [Do you feel burnt out (complete physical or mental exhaustion) because of your work?],Score,Domain 2,Client Related burnout [Do you feel it is hard to work in the current scenario?],Score,Client Related burnout [Does it drain more of your energy to work during the current scenario?],Score,Client Related burnout [Do you find it fruitful while performing your work during the current scenario?],Score,Client Related burnout [Do you feel that you are giving more than what you get back while working in the current scenario?],Score,Client Related burnout [Do you hesitate to work during this current scenario?],Score,Client Related burnout [Do you feel depressed because of the current scenario?],Score,Client Related burnout [Do you feel that your patience is tested while working in the current scenario?],Score,Client Related burnout [Do you feel lock down due to the current scenario has added stress on you?],Score,Client Related burnout [Do you have fear to catch COVID-19 infection while working in the current scenario?],Score,Client Related burnout [Do you have a fear of family members catching infection because of your work exposure?],Score,Client Related burnout [Do you feel welcomed by the community because you are a health care worker and working in the current scenario?],Score,Client Related burnout [Are you thinking of any substance abuse (alcohol/drugs/smoking) during this period of lockdown?],Score,Client Related burnout [Do you have a fear of death while working in the current scenario?],Score,Client Related burnout [Do you feel you are being properly protected by the hospital while working in the current scenario?],Score,Client Related burnout [Do you feel you are being supported by colleagues during the current scenario?],Score,Domain 3,Overall Average
10/1/2021,30,Male,None,both doses,Nurse,60,5,2,Yes,No,No,Yes,No,No,Always,100,Always,100,Sometimes,50,Rarely,25,Never,0,55,Agree,75,Agree,75,Agree,25,Strongly agree,100,Undecided,50,Strongly agree,100,71,Strongly Agree,100,Strongly Agree,100,Undecided,50,Disagree,25,Undecided,50,Agree,75,Agree,75,Agree,75,Strongly disagree,0,Strongly Agree,100,Strongly Agree,0,Strongly disagree,0,Strongly disagree,0,Strongly Agree,0,Strongly Agree,0,43,52
10/1/2021,30,Male,None,both doses,Nurse,60,5,1,Yes,No,No,No,N/A,Yes,Often,75,Sometimes,50,Rarely,25,Rarely,25,Always,100,55,Strongly agree,100,Undecided,50,Disagree,75,Strongly agree,100,Agree,75,Undecided,50,75,Strongly Agree,100,Strongly Agree,100,Agree,25,Agree,75,Agree,75,Strongly Agree,100,Undecided,50,Strongly disagree,0,Disagree,25,Strongly Agree,100,Agree,25,Strongly disagree,0,Disagree,25,Disagree,75,Strongly Agree,0,52,58
10/1/2021,60,Female,Hypertension,both doses,Doctor,73,16,0,Yes,Yes,No,No,N/A,Yes,Sometimes,50,Rarely,25,Never,0,Rarely,25,Never,0,20,Strongly disagree,0,Disagree,25,Agree,25,Disagree,25,Disagree,25,Disagree,25,21,Agree,75,Agree,75,Agree,25,Agree,75,Disagree,25,Disagree,25,Undecided,50,Disagree,25,Disagree,25,Undecided,50,Agree,25,Strongly disagree,0,Disagree,25,Agree,25,Agree,25,37,30
10/1/2021,30,Female,None,both doses,Nurse,73,10,2,Yes,No,No,Yes,No,No,Sometimes,50,Sometimes,50,Sometimes,50,Sometimes,50,Sometimes,50,50,Agree,75,Undecided,50,Undecided,50,Agree,75,Agree,75,Undecided,50,63,Agree,75,Agree,75,Strongly Agree,75,Strongly Agree,100,Undecided,50,Agree,75,Undecided,50,Undecided,50,Undecided,50,Agree,75,Strongly Agree,0,Agree,75,Undecided,50,Undecided,50,Undecided,50,60,59
10/1/2021,30,Female,None,both doses,Nurse,72,5,2,Yes,Yes,No,Yes,No,Yes,Often,75,Sometimes,50,Sometimes,50,Sometimes,50,Sometimes,50,55,Strongly agree,100,Agree,75,Agree,25,Agree,75,Agree,75,Agree,75,71,Strongly Agree,100,Strongly Agree,100,Agree,25,Strongly Agree,100,Strongly disagree,0,Disagree,25,Agree,75,Strongly Agree,100,Agree,75,Strongly Agree,100,Agree,25,Strongly disagree,0,Strongly disagree,0,Strongly disagree,100,Strongly Agree,0,55,59
10/1/2021,30,Female,None,both doses,Nurse,72,5,2,Yes,Yes,No,Yes,No,No,Often,75,Sometimes,50,Sometimes,50,Sometimes,50,Sometimes,50,55,Disagree,25,Disagree,25,Agree,25,Undecided,50,Undecided,50,Undecided,50,38,Agree,75,Agree,75,Agree,25,Agree,75,Disagree,25,Undecided,50,Disagree,25,Undecided,50,Disagree,25,Agree,75,Agree,25,Disagree,25,Disagree,25,Undecided,50,Agree,25,43,44
10/1/2021,30,Female,None,both doses,Nurse,72,5,1,Yes,Yes,No,Yes,No,No,Often,75,Sometimes,50,Sometimes,50,Sometimes,50,Sometimes,50,55,Disagree,25,Disagree,25,Agree,25,Undecided,50,Undecided,50,Undecided,50,38,Agree,75,Agree,75,Agree,25,Agree,75,Disagree,25,Undecided,50,Disagree,25,Undecided,50,Disagree,25,Agree,75,Agree,25,Disagree,25,Disagree,25,Undecided,50,Agree,25,43,44
10/1/2021,30,Female,None,both doses,Nurse,60,5,1,Yes,Yes,No,Yes,No,No,Often,75,Sometimes,50,Sometimes,50,Sometimes,50,Sometimes,50,55,Undecided,50,Undecided,50,Disagree,75,Undecided,50,Undecided,50,Undecided,50,54,Disagree,25,Undecided,50,Undecided,50,Undecided,50,Disagree,25,Undecided,50,Undecided,50,Disagree,25,Disagree,25,Undecided,50,Disagree,75,Agree,75,Agree,75,Undecided,50,Disagree,75,50,52
10/1/2021,30,Female,Bronchial Asthma,both doses,Nurse,73,5,1,Yes,No,No,Yes,Yes,No,Often,75,Sometimes,50,Rarely,25,Never,0,Sometimes,50,40,Disagree,25,Undecided,50,Disagree,75,Agree,75,Undecided,50,Disagree,25,50,Agree,75,Agree,75,Disagree,75,Undecided,50,Agree,75,Agree,75,Undecided,50,Disagree,25,Disagree,25,Strongly Agree,100,Disagree,75,Strongly disagree,0,Strongly disagree,0,Disagree,75,Undecided,50,55,51
10/1/2021,30,Female,None,both doses,Nurse,73,5,1,Yes,No,Yes,Yes,No,No,Often,75,Sometimes,50,Rarely,25,Never,0,Sometimes,50,40,Disagree,25,Undecided,50,Disagree,75,Agree,75,Undecided,50,Disagree,25,50,Agree,75,Agree,75,Disagree,75,Undecided,50,Agree,75,Agree,75,Undecided,50,Undecided,50,Disagree,25,Strongly Agree,100,Disagree,75,Strongly disagree,0,Disagree,25,Disagree,75,Undecided,50,58,53
10/1/2021,30,Female,None,both doses,Nurse,48,5,1,Yes,No,Yes,No,N/A,Yes,Always,100,Often,75,Often,75,Sometimes,50,Sometimes,50,70,Agree,75,Agree,75,Disagree,75,Agree,75,Agree,75,Agree,75,75,Agree,75,Agree,75,Agree,25,Agree,75,Disagree,25,Disagree,25,Agree,75,Agree,75,Strongly Agree,100,Agree,75,Agree,25,Disagree,25,Disagree,25,Disagree,75,Strongly disagree,100,58,64
10/1/2021,30,Female,None,both doses,Nurse,73,5,1,Yes,No,No,Yes,No,Yes,Always,100,Often,75,Often,75,Sometimes,50,Sometimes,50,70,Agree,75,Agree,75,Undecided,50,Agree,75,Agree,75,Agree,75,71,Agree,75,Agree,75,Agree,25,Agree,75,Disagree,25,Disagree,25,Agree,75,Agree,75,Agree,75,Strongly Agree,100,Agree,25,Disagree,25,Disagree,25,Disagree,75,Strongly disagree,100,58,63
10/1/2021,30,Female,None,both doses,Nurse,72,5,1,Yes,Yes,Yes,Yes,No,No,Always,100,Always,100,Always,100,Often,75,Always,100,95,Agree,75,Agree,75,Disagree,75,Agree,75,Disagree,25,Agree,75,67,Agree,75,Agree,75,Agree,25,Agree,75,Agree,75,Agree,75,Agree,75,Agree,75,Agree,75,Agree,75,Agree,25,Agree,75,Agree,75,Agree,25,Agree,25,62,69
10/1/2021,30,Female,None,both doses,Nurse,60,5,1,Yes,No,Yes,No,N/A,Yes,Always,100,Often,75,Often,75,Sometimes,50,Sometimes,50,70,Agree,75,Agree,75,Disagree,75,Agree,75,Agree,75,Agree,75,75,Agree,75,Agree,75,Agree,25,Agree,75,Disagree,25,Disagree,25,Agree,75,Agree,75,Agree,75,Strongly Agree,100,Agree,25,Disagree,25,Disagree,25,Disagree,75,Strongly disagree,100,58,64
10/1/2021,30,Female,None,both doses,Nurse,60,5,1,Yes,No,No,Yes,No,Yes,Always,100,Often,75,Often,75,Sometimes,50,Sometimes,50,70,Agree,75,Agree,75,Disagree,75,Agree,75,Agree,75,Agree,75,75,Agree,75,Agree,75,Agree,25,Agree,75,Disagree,25,Disagree,25,Agree,75,Agree,75,Agree,75,Strongly Agree,100,Agree,25,Disagree,25,Disagree,25,Disagree,75,Strongly disagree,100,58,64
10/1/2021,30,Female,None,both doses,Nurse,73,5,2,Yes,Yes,No,No,N/A,No,Always,100,Always,100,Always,100,Always,100,Always,100,100,Strongly agree,100,Strongly agree,100,Strongly disagree,100,Strongly agree,100,Strongly agree,100,Strongly agree,100,100,Strongly Agree,100,Strongly Agree,100,Strongly Agree,75,Strongly Agree,100,Strongly Agree,100,Strongly Agree,100,Strongly Agree,100,Strongly Agree,100,Strongly disagree,0,Strongly disagree,0,Strongly disagree,100,Strongly disagree,0,Disagree,25,Strongly disagree,100,Undecided,50,70,83
10/1/2021,30,Female,None,both doses,Nurse,73,5,2,Yes,Yes,No,No,N/A,No,Always,100,Always,100,Always,100,Always,100,Always,100,100,Strongly agree,100,Strongly agree,100,Strongly disagree,100,Strongly agree,100,Strongly agree,100,Strongly agree,100,100,Strongly Agree,100,Strongly Agree,100,Strongly Agree,75,Strongly Agree,100,Strongly Agree,100,Strongly Agree,100,Strongly Agree,100,Strongly Agree,100,Strongly disagree,0,Strongly Agree,100,Strongly disagree,100,Strongly disagree,0,Disagree,25,Strongly disagree,100,Undecided,50,77,87
10/1/2021,30,Female,None,1st dose only,Nurse,73,5,2,Yes,No,No,No,N/A,No,Always,100,Always,100,Always,100,Always,100,Always,100,100,Strongly agree,100,Strongly agree,100,Strongly disagree,100,Strongly agree,100,Strongly agree,100,Strongly agree,100,100,Strongly Agree,100,Strongly Agree,100,Strongly Agree,75,Strongly Agree,100,Strongly Agree,100,Strongly Agree,100,Strongly Agree,100,Strongly Agree,100,Strongly disagree,0,Strongly Agree,100,Strongly disagree,100,Strongly disagree,0,Disagree,25,Strongly disagree,100,Undecided,50,77,87
10/1/2021,30,Female,None,both doses,Nurse,73,5,2,No,No,No,No,N/A,Yes,Always,100,Always,100,Often,75,Always,100,Always,100,95,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,50,59
10/1/2021,30,Female,None,both doses,Nurse,72,5,2,Yes,Yes,No,Yes,No,Yes,Sometimes,50,Sometimes,50,Sometimes,50,Sometimes,50,Sometimes,50,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,50,Strongly Agree,100,Agree,75,Agree,25,Agree,75,Undecided,50,Strongly Agree,100,Strongly Agree,100,Strongly Agree,100,Agree,75,Strongly Agree,100,Agree,25,Strongly disagree,0,Disagree,25,Disagree,75,Agree,25,63,58
10/1/2021,30,Female,None,both doses,Nurse,60,5,2,Yes,Yes,No,No,N/A,Yes,Sometimes,50,Sometimes,50,Sometimes,50,Sometimes,50,Sometimes,50,50,Agree,75,Agree,75,Agree,25,Agree,75,Agree,75,Agree,75,67,Agree,75,Agree,75,Agree,25,Agree,75,Agree,75,Agree,75,Agree,75,Agree,75,Agree,75,Agree,75,Agree,25,Agree,75,Agree,75,Agree,25,Agree,25,62,61
10/1/2021,30,Male,None,both doses,Nurse,72,5,1,Yes,Yes,No,Yes,No,Yes,Sometimes,50,Rarely,25,Sometimes,50,Often,75,Rarely,25,45,Strongly agree,100,Undecided,50,Agree,25,Disagree,25,Undecided,50,Disagree,25,46,Strongly Agree,100,Agree,75,Strongly Agree,75,Agree,75,Undecided,50,Agree,75,Disagree,25,Undecided,50,Agree,75,Undecided,50,Undecided,50,Agree,75,Undecided,50,Disagree,75,Undecided,50,63,56
10/1/2021,30,Female,None,both doses,Nurse,72,5,2,Yes,Yes,No,No,N/A,No,Sometimes,50,Sometimes,50,Sometimes,50,Sometimes,50,Sometimes,50,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,50,Strongly Agree,100,Agree,75,Agree,25,Agree,75,Undecided,50,Undecided,50,Agree,75,Agree,75,Agree,75,Agree,75,Agree,25,Strongly disagree,0,Disagree,25,Disagree,75,Agree,25,55,53
10/1/2021,40,Female,None,both doses,Nurse,48,15,1,Yes,Yes,No,Yes,No,No,Often,75,Sometimes,50,Rarely,25,Never,0,Rarely,25,35,Undecided,50,Undecided,50,Agree,25,Undecided,50,Undecided,50,Undecided,50,46,Agree,75,Agree,75,Agree,25,Strongly Agree,100,Agree,75,Undecided,50,Undecided,50,Undecided,50,Disagree,25,Agree,75,Disagree,75,Undecided,50,Undecided,50,Undecided,50,Agree,25,57,50
10/1/2021,40,Female,None,both doses,Nurse,60,15,2,Yes,Yes,No,No,N/A,No,Sometimes,50,Sometimes,50,Sometimes,50,Sometimes,50,Sometimes,50,50,Agree,75,Agree,75,Agree,25,Agree,75,Agree,75,Agree,75,67,Agree,75,Agree,75,Agree,25,Agree,75,Agree,75,Agree,75,Agree,75,Agree,75,Agree,75,Agree,75,Agree,25,Agree,75,Agree,75,Agree,25,Agree,25,62,61
10/1/2021,30,Female,None,both doses,Nurse,60,5,2,Yes,Not Known,No,Yes,No,No,Sometimes,50,Sometimes,50,Rarely,25,Never,0,Rarely,25,30,Agree,75,Disagree,25,Undecided,50,Undecided,50,Disagree,25,Disagree,25,42,Agree,75,Agree,75,Agree,25,Undecided,50,Undecided,50,Disagree,25,Undecided,50,Agree,75,Agree,75,Agree,75,Agree,25,Strongly disagree,0,Disagree,25,Undecided,50,Agree,25,47,42
10/1/2021,30,Female,None,both doses,Nurse,48,5,2,Yes,No,No,Yes,No,No,Sometimes,50,Sometimes,50,Sometimes,50,Rarely,25,Sometimes,50,45,Agree,75,Disagree,25,Agree,25,Undecided,50,Undecided,50,Agree,75,50,Agree,75,Agree,75,Undecided,50,Agree,75,Undecided,50,Disagree,25,Disagree,25,Agree,75,Agree,75,Agree,75,Agree,25,Strongly disagree,0,Disagree,25,Undecided,50,Undecided,50,50,49
10/1/2021,30,Female,None,both doses,Nurse,73,10,2,Yes,No,Yes,No,N/A,No,Always,100,Always,100,Always,100,Always,100,Always,100,100,Strongly agree,100,Strongly agree,100,Strongly agree,0,Strongly agree,100,Strongly agree,100,Strongly agree,100,83,Strongly Agree,100,Strongly Agree,100,Strongly Agree,75,Agree,75,Strongly Agree,100,Strongly Agree,100,Agree,75,Strongly Agree,100,Agree,75,Strongly Agree,100,Strongly Agree,0,Strongly Agree,100,Agree,75,Strongly Agree,0,Agree,25,73,81
10/1/2021,30,Female,None,both doses,Nurse,73,5,3,Yes,No,No,No,N/A,No,Always,100,Often,75,Often,75,Often,75,Often,75,80,Undecided,50,Strongly agree,100,Undecided,50,Undecided,50,Undecided,50,Strongly agree,100,67,Strongly Agree,100,Agree,75,Undecided,50,Undecided,50,Undecided,50,Agree,75,Agree,75,Undecided,50,Undecided,50,Undecided,50,Disagree,75,Undecided,50,Disagree,25,Disagree,75,Disagree,75,62,66
10/1/2021,30,Female,None,both doses,Nurse,73,5,2,Yes,No,No,No,N/A,No,Always,100,Often,75,Often,75,Often,75,Often,75,80,Undecided,50,Strongly agree,100,Agree,25,Agree,75,Agree,75,Strongly agree,100,71,Strongly Agree,100,Agree,75,Agree,25,Agree,75,Agree,75,Strongly Agree,100,Strongly Agree,100,Agree,75,Agree,75,Agree,75,Undecided,50,Agree,75,Undecided,50,Undecided,50,Undecided,50,70,72
10/1/2021,60,Male,Others,both doses,Doctor,60,16,0,Yes,No,No,Yes,No,Yes,Sometimes,50,Rarely,25,Never,0,Rarely,25,Rarely,25,25,Disagree,25,Disagree,25,Disagree,75,Disagree,25,Strongly disagree,0,Disagree,25,29,Agree,75,Undecided,50,Agree,25,Undecided,50,Disagree,25,Agree,75,Disagree,25,Disagree,25,Strongly Agree,100,Strongly Agree,100,Disagree,75,Strongly disagree,0,Agree,75,Agree,25,Strongly Agree,0,48,39
10/1/2021,50,Male,None,both doses,Doctor,73,16,0,Yes,Yes,Yes,No,N/A,Yes,Often,75,Sometimes,50,Never,0,Sometimes,50,Sometimes,50,45,Agree,75,Undecided,50,Agree,25,Agree,75,Undecided,50,Agree,75,58,Disagree,25,Undecided,50,Agree,25,Agree,75,Disagree,25,Agree,75,Undecided,50,Disagree,25,Undecided,50,Agree,75,Disagree,75,Strongly disagree,0,Undecided,50,Agree,25,Agree,25,43,47
10/1/2021,30,Female,None,both doses,Doctor,73,5,0,Yes,No,No,No,N/A,Yes,Always,100,Often,75,Often,75,Rarely,25,Always,100,75,Strongly agree,100,Undecided,50,Disagree,75,Undecided,50,Agree,75,Agree,75,71,Strongly Agree,100,Strongly Agree,100,Undecided,50,Strongly Agree,100,Disagree,25,Agree,75,Agree,75,Disagree,25,Disagree,25,Agree,75,Undecided,50,Strongly disagree,0,Disagree,25,Agree,25,Strongly Agree,0,50,60
10/1/2021,30,Female,None,both doses,Nurse,60,5,3,Yes,Yes,No,Yes,No,No,Always,100,Always,100,Often,75,Often,75,Always,100,90,Strongly agree,100,Strongly agree,100,Strongly agree,0,Strongly agree,100,Strongly agree,100,Strongly agree,100,83,Agree,75,Strongly Agree,100,Strongly Agree,75,Strongly Agree,100,Strongly Agree,100,Agree,75,Agree,75,Agree,75,Agree,75,Strongly Agree,100,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,73,79
10/1/2021,50,Female,None,both doses,Nurse,72,16,2,Yes,Yes,No,Yes,No,Yes,Sometimes,50,Often,75,Never,0,Sometimes,50,Sometimes,50,45,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,Undecided,50,50,49
10/1/2021,30,Female,None,both doses,Nurse,60,5,1,Yes,Yes,No,Yes,No,No,Always,100,Always,100,Sometimes,50,Sometimes,50,Always,100,80,Strongly agree,100,Strongly agree,100,Strongly agree,0,Strongly agree,100,Strongly agree,100,Strongly agree,100,83,Agree,75,Strongly Agree,100,Strongly Agree,75,Strongly Agree,100,Strongly Agree,100,Agree,75,Agree,75,Undecided,50,Strongly Agree,100,Undecided,50,Strongly Agree,0,Strongly Agree,100,Agree,75,Strongly Agree,0,Agree,25,67,73
10/1/2021,30,Female,None,both doses,Nurse,60,5,2,Yes,Yes,Yes,Yes,No,No,Always,100,Often,75,Sometimes,50,Rarely,25,Often,75,65,Agree,75,Strongly agree,100,Disagree,75,Strongly agree,100,Agree,75,Agree,75,83,Agree,75,Agree,75,Agree,25,Strongly Agree,100,Agree,75,Agree,75,Agree,75,Strongly Agree,100,Disagree,25,Agree,75,Undecided,50,Disagree,25,Undecided,50,Undecided,50,Agree,25,60,66
10/1/2021,40,Female,None,both doses,Nurse,60,10,2,Yes,Yes,No,No,N/A,No,Always,100,Often,75,Sometimes,50,Rarely,25,Often,75,65,Agree,75,Strongly agree,100,Disagree,75,Strongly agree,100,Agree,75,Agree,75,83,Undecided,50,Undecided,50,Agree,25,Strongly Agree,100,Agree,75,Agree,75,Agree,75,Strongly Agree,100,Disagree,25,Agree,75,Undecided,50,Disagree,25,Undecided,50,Undecided,50,Agree,25,57,64
10/1/2021,30,Female,None,1st dose only,Nurse,73,5,1,Yes,No,No,Yes,No,No,Sometimes,50,Sometimes,50,Sometimes,50,Sometimes,50,Sometimes,50,50,Agree,75,Agree,75,Undecided,50,Agree,75,Agree,75,Agree,75,71,Agree,75,Agree,75,Agree,25,Agree,75,Agree,75,Agree,75,Agree,75,Agree,75,Agree,75,Agree,75,Agree,25,Strongly disagree,0,Undecided,50,Disagree,75,Agree,25,58,60
10/1/2021,30,Female,Bronchial Asthma;Others,both doses,Nurse,73,10,2,Yes,Not Known,No,Yes,No,No,Often,75,Often,75,Rarely,25,Sometimes,50,Rarely,25,50,Agree,75,Agree,75,Agree,25,Agree,75,Undecided,50,Undecided,50,58,Agree,75,Agree,75,Agree,25,Agree,75,Undecided,50,Agree,75,Agree,75,Agree,75,Agree,75,Agree,75,Undecided,50,Disagree,25,Strongly disagree,0,Agree,25,Agree,25,53,54
10/1/2021,30,Female,None,both doses,Nurse,60,5,1,Yes,Yes,No,Yes,No,No,Always,100,Always,100,Always,100,Always,100,Always,100,100,Strongly agree,100,Agree,75,Undecided,50,Strongly agree,100,Agree,75,Strongly agree,100,83,Strongly disagree,0,Strongly disagree,0,Strongly disagree,100,Undecided,50,Undecided,50,Strongly disagree,0,Strongly Agree,100,Disagree,25,Agree,75,Strongly Agree,100,Strongly Agree,0,Undecided,50,Strongly Agree,100,Strongly disagree,100,Disagree,75,55,70
10/1/2021,30,Female,None,both doses,Nurse,72,5,2,Yes,Yes,Yes,Yes,No,Yes,Often,75,Always,100,Always,100,Always,100,Always,100,95,Agree,75,Strongly agree,100,Agree,25,Strongly agree,100,Agree,75,Strongly agree,100,79,Strongly Agree,100,Agree,75,Strongly Agree,75,Agree,75,Strongly Agree,100,Agree,75,Strongly Agree,100,Agree,75,Strongly Agree,100,Agree,75,Strongly Agree,0,Strongly Agree,100,Strongly Agree,100,Agree,25,Agree,25,73,79
10/1/2021,30,Female,None,both doses,Nurse,73,5,2,Yes,No,No,Yes,No,Yes,Always,100,Often,75,Always,100,Often,75,Always,100,90,Agree,75,Strongly agree,100,Agree,25,Agree,75,Strongly agree,100,Strongly agree,100,79,Agree,75,Agree,75,Strongly Agree,75,Strongly Agree,100,Strongly Agree,100,Agree,75,Undecided,50,Strongly Agree,100,Strongly Agree,100,Agree,75,Agree,25,Strongly Agree,100,Agree,75,Strongly Agree,0,Agree,25,70,76
10/1/2021,30,Female,None,both doses,Nurse,73,5,2,Yes,No,No,No,N/A,No,Always,100,Often,75,Always,100,Always,100,Always,100,95,Strongly agree,100,Strongly agree,100,Strongly agree,0,Strongly agree,100,Strongly agree,100,Strongly agree,100,83,Strongly Agree,100,Strongly Agree,100,Strongly Agree,75,Strongly Agree,100,Strongly Agree,100,Strongly Agree,100,Strongly Agree,100,Strongly Agree,100,Strongly Agree,100,Strongly Agree,100,Strongly Agree,0,Strongly Agree,100,Strongly Agree,100,Strongly Agree,0,Strongly Agree,0,78,83
10/1/2021,30,Female,None,both doses,Nurse,73,5,2,Yes,Not Known,No,Yes,No,No,Always,100,Often,75,Often,75,Often,75,Often,75,80,Agree,75,Agree,75,Undecided,50,Undecided,50,Undecided,50,Undecided,50,58,Agree,75,Strongly Agree,100,Strongly Agree,75,Strongly Agree,100,Agree,75,Agree,75,Agree,75,Undecided,50,Agree,75,Agree,75,Undecided,50,Strongly disagree,0,Disagree,25,Undecided,50,Agree,25,62,64
10/1/2021,30,Female,None,both doses,Nurse,73,5,2,Yes,Yes,No,Yes,No,No,Sometimes,50,Rarely,25,Never,0,Never,0,Rarely,25,20,Undecided,50,Strongly disagree,0,Agree,25,Strongly disagree,0,Strongly disagree,0,Strongly disagree,0,13,Disagree,25,Disagree,25,Undecided,50,Disagree,25,Disagree,25,Disagree,25,Disagree,25,Agree,75,Agree,75,Agree,75,Agree,25,Strongly disagree,0,Strongly disagree,0,Agree,25,Agree,25,33,26
10/1/2021,30,Female,None,both doses,Nurse,73,5,1,Yes,Yes,No,Yes,No,No,Sometimes,50,Sometimes,50,Never,0,Never,0,Never,0,20,Undecided,50,Strongly disagree,0,Agree,25,Strongly disagree,0,Strongly disagree,0,Strongly disagree,0,13,Disagree,25,Disagree,25,Undecided,50,Disagree,25,Disagree,25,Disagree,25,Disagree,25,Agree,75,Agree,75,Agree,75,Agree,25,Strongly disagree,0,Strongly disagree,0,Agree,25,Agree,25,33,26
10/1/2021,30,Female,Diabetes Mellitus,both doses,Nurse,73,5,1,Yes,Yes,No,Yes,No,No,Sometimes,50,Sometimes,50,Never,0,Never,0,Never,0,20,Agree,75,Undecided,50,Agree,25,Undecided,50,Disagree,25,Undecided,50,46,Agree,75,Agree,75,Undecided,50,Strongly disagree,0,Strongly disagree,0,Strongly disagree,0,Strongly disagree,0,Agree,75,Agree,75,Agree,75,Agree,25,Disagree,25,Disagree,25,Agree,25,Agree,25,37,36
10/1/2021,30,Female,None,both doses,Nurse,72,5,1,Yes,Yes,No,Yes,No,No,Often,75,Often,75,Sometimes,50,Rarely,25,Sometimes,50,55,Agree,75,Disagree,25,Agree,25,Undecided,50,Undecided,50,Agree,75,50,Undecided,50,Disagree,25,Agree,25,Agree,75,Undecided,50,Disagree,25,Agree,75,Strongly disagree,0,Disagree,25,Strongly Agree,100,Agree,25,Strongly disagree,0,Undecided,50,Agree,25,Undecided,50,40,45
10/1/2021,30,Female,Others,both doses,Nurse,73,5,1,Yes,Yes,No,Yes,No,No,Rarely,25,Sometimes,50,Never,0,Never,0,Sometimes,50,25,Agree,75,Disagree,25,Agree,25,Undecided,50,Undecided,50,Disagree,25,42,Agree,75,Disagree,25,Agree,25,Agree,75,Undecided,50,Disagree,25,Undecided,50,Disagree,25,Agree,75,Agree,75,Undecided,50,Strongly disagree,0,Undecided,50,Undecided,50,Undecided,50,47,41
10/1/2021,30,Female,None,both doses,Nurse,73,5,2,Yes,Yes,No,Yes,No,Yes,Sometimes,50,Sometimes,50,Sometimes,50,Sometimes,50,Sometimes,50,50,Agree,75,Undecided,50,Undecided,50,Undecided,50,Agree,75,Undecided,50,58,Agree,75,Agree,75,Agree,25,Strongly Agree,100,Agree,75,Agree,75,Undecided,50,Undecided,50,Disagree,25,Strongly Agree,100,Disagree,75,Disagree,25,Agree,75,Undecided,50,Agree,25,60,58
10/1/2021,30,Female,None,both doses,Nurse,60,5,0,No needed,Yes,No,Yes,Yes,Yes,Often,75,Often,75,Sometimes,50,Rarely,25,Rarely,25,50,Undecided,50,Undecided,50,Agree,25,Undecided,50,Disagree,25,Disagree,25,38,Undecided,50,Disagree,25,Agree,25,Undecided,50,Disagree,25,Disagree,25,Agree,75,Disagree,25,Agree,75,Agree,75,Agree,25,Disagree,25,Disagree,25,Undecided,50,Undecided,50,42,42
10/1/2021,30,Female,None,both doses,Nurse,60,5,1,Yes,Yes,No,Yes,No,No,Always,100,Always,100,Always,100,Always,100,Always,100,100,Agree,75,Agree,75,Agree,25,Agree,75,Agree,75,Agree,75,67,Agree,75,Agree,75,Agree,25,Agree,75,Agree,75,Agree,75,Agree,75,Agree,75,Agree,75,Agree,75,Agree,25,Agree,75,Agree,75,Agree,25,Agree,25,62,70
10/1/2021,30,Female,None,both doses,Nurse,73,5,1,Yes,Yes,Yes,Yes,No,No,Often,75,Often,75,Sometimes,50,Sometimes,50,Often,75,65,Agree,75,Agree,75,Undecided,50,Undecided,50,Undecided,50,Agree,75,63,Agree,75,Agree,75,Agree,25,Agree,75,Disagree,25,Agree,75,Agree,75,Agree,75,Agree,75,Agree,75,Disagree,75,Agree,75,Undecided,50,Undecided,50,Agree,25,62,63
